YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2012,2012,RI,Rhode Island,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.60,0.6,,,,,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,PR,Puerto Rico,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (-66.590149 18.220833),,72,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.40,5.4,,,,,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.40,1.4,,,,,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.11,0.11,,,,,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),,44,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,PA,Pennsylvania,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.08,0.08,,,,,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,PR,Puerto Rico,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (-66.590149 18.220833),,72,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.77,0.77,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.96,2.96,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.93,3.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.77,0.77,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.08,1.08,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.96,2.96,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.93,3.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.27,0.27,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.27,0.27,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.08,1.08,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.27,0.27,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.96,2.96,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.08,1.08,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.93,3.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.27,0.27,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.77,0.77,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.96,2.96,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.93,3.93,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.77,0.77,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,SC,South Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.08,1.08,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.40,2.4,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.40,4.4,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.29,1.29,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.40,2.4,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.40,4.4,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.29,1.29,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.29,1.29,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.40,2.4,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.40,4.4,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.21,1.21,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.21,1.21,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.21,1.21,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.40,2.4,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.40,4.4,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,UT,Utah,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,TN,Tennessee,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.21,1.21,,,,,Overall,Overall,,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,TX,Texas,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,VT,Vermont,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.27,0.27,,,,,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,VA,Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.28,0.28,,,,,Overall,Overall,,,,,POINT (-78.45789046299967 37.54268067400045),,51,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,VI,Virgin Islands,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (-64.896335 18.335765),,78,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,VI,Virgin Islands,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (-64.896335 18.335765),,78,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,VA,Virginia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-78.45789046299967 37.54268067400045),,51,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
